Date,Subways: Total Estimated Ridership,Buses: Total Estimated Ridership,LIRR: Total Estimated Ridership,Metro-North: Total Estimated Ridership,Access-A-Ride: Total Scheduled Trips,Bridges and Tunnels: Total Traffic,Staten Island Railway: Total Estimated Ridership
2020-03-01,2212965.0,984908.0,86790.0,55825.0,19922.0,786960.0,1636.0
2020-03-02,5329915.0,2209066.0,321569.0,180701.0,30338.0,874619.0,17140.0
2020-03-03,5481103.0,2228608.0,319727.0,190648.0,32767.0,882175.0,17453.0
2020-03-04,5498809.0,2177165.0,311662.0,192689.0,34297.0,905558.0,17136.0
2020-03-05,5496453.0,2244515.0,307597.0,194386.0,33209.0,929298.0,17203.0
2020-03-06,5189447.0,2066743.0,289171.0,205056.0,30970.0,945408.0,15285.0
2020-03-07,2814637.0,1249085.0,106058.0,75838.0,18117.0,827907.0,2445.0
2020-03-08,2120656.0,957163.0,81565.0,60800.0,19477.0,765083.0,1672.0
2020-03-09,4973513.0,2124770.0,277001.0,183953.0,29609.0,860073.0,16122.0
2020-03-10,4867818.0,2111989.0,259324.0,179050.0,31315.0,855585.0,15805.0
2020-03-11,4697122.0,2112967.0,245798.0,175074.0,32198.0,866706.0,15340.0
2020-03-12,4149505.0,1938424.0,197178.0,169547.0,30814.0,881188.0,14169.0
2020-03-13,3484996.0,1715737.0,158582.0,167176.0,26640.0,860419.0,11769.0
2020-03-14,1670665.0,993287.0,44885.0,39701.0,13394.0,631101.0,2135.0
2020-03-15,1157711.0,711555.0,33407.0,32641.0,12480.0,535987.0,1368.0
2020-03-16,2178555.0,1237309.0,119333.0,153262.0,21145.0,708869.0,5741.0
2020-03-17,1788786.0,1094949.0,83578.0,147391.0,18173.0,650444.0,4573.0
2020-03-18,1625280.0,1059502.0,74883.0,146118.0,15942.0,634853.0,4133.0
2020-03-19,1422112.0,933602.0,59538.0,144466.0,14116.0,569696.0,3452.0
2020-03-20,1309125.0,868602.0,50021.0,145160.0,12744.0,563261.0,3124.0
2020-03-21,619618.0,411491.0,12438.0,23700.0,6467.0,382992.0,1044.0
2020-03-22,408723.0,73517.0,8891.0,20830.0,4824.0,277050.0,641.0
2020-03-23,709499.0,59321.0,30564.0,139285.0,9902.0,361513.0,1639.0
2020-03-24,741587.0,60334.0,29785.0,139194.0,9133.0,395493.0,1727.0
2020-03-25,690032.0,51769.0,26143.0,138239.0,9512.0,375767.0,1572.0
2020-03-26,680360.0,49970.0,23809.0,138668.0,8795.0,390117.0,1563.0
2020-03-27,656817.0,45514.0,20355.0,138903.0,8409.0,396777.0,1495.0
2020-03-28,332393.0,19745.0,5279.0,19088.0,4491.0,240702.0,600.0
2020-03-29,263700.0,14307.0,4358.0,18152.0,3374.0,197154.0,419.0
2020-03-30,545215.0,33659.0,19741.0,137762.0,8084.0,344689.0,1140.0
2020-03-31,508106.0,32211.0,16194.0,137464.0,7672.0,337626.0,1043.0
2020-04-01,513481.0,29373.0,10548.0,9300.0,8151.0,342221.0,720.0
2020-04-02,485586.0,26788.0,10057.0,9492.0,7077.0,339734.0,882.0
2020-04-03,483357.0,24418.0,9657.0,9770.0,7794.0,340272.0,843.0
2020-04-04,282278.0,13168.0,3727.0,4451.0,4375.0,243323.0,425.0
2020-04-05,227303.0,9748.0,2969.0,3601.0,2763.0,209151.0,300.0
2020-04-06,445454.0,22418.0,10127.0,9832.0,7093.0,335768.0,819.0
2020-04-07,434986.0,21623.0,9312.0,9589.0,7041.0,335469.0,732.0
2020-04-08,427485.0,20361.0,9039.0,9292.0,6950.0,324881.0,721.0
2020-04-09,404635.0,18734.0,8413.0,8931.0,6243.0,303480.0,690.0
2020-04-10,400275.0,17135.0,8247.0,9573.0,5378.0,314099.0,672.0
2020-04-11,257061.0,9718.0,2749.0,4179.0,4235.0,254754.0,406.0
2020-04-12,198399.0,7041.0,2245.0,3281.0,2525.0,217871.0,294.0
2020-04-13,363312.0,14408.0,8192.0,8824.0,6205.0,284608.0,649.0
2020-04-14,430155.0,17937.0,8816.0,9592.0,6585.0,356104.0,791.0
2020-04-15,419059.0,16895.0,8596.0,9492.0,6928.0,340212.0,792.0
2020-04-16,420223.0,16632.0,8462.0,9528.0,6563.0,346341.0,790.0
2020-04-17,432368.0,16350.0,8271.0,9989.0,7048.0,378350.0,738.0
2020-04-18,254453.0,8115.0,2449.0,3965.0,4202.0,254734.0,339.0
2020-04-19,224411.0,6929.0,2159.0,3884.0,2742.0,276406.0,340.0
2020-04-20,437852.0,16522.0,8912.0,10063.0,7050.0,371776.0,770.0
2020-04-21,422107.0,15231.0,8264.0,9374.0,6613.0,356098.0,753.0
2020-04-22,458781.0,16487.0,8674.0,9694.0,7496.0,398703.0,793.0
2020-04-23,453520.0,15786.0,8425.0,9527.0,6969.0,386937.0,780.0
2020-04-24,443956.0,14237.0,7821.0,9722.0,7040.0,386935.0,688.0
2020-04-25,295387.0,8832.0,2869.0,4987.0,4719.0,350299.0,449.0
2020-04-26,218787.0,5498.0,1903.0,3495.0,2506.0,231540.0,309.0
2020-04-27,462888.0,15283.0,8828.0,10243.0,6922.0,384123.0,812.0
2020-04-28,489247.0,16380.0,9167.0,10531.0,7542.0,436346.0,826.0
2020-04-29,477799.0,15406.0,9100.0,10165.0,7844.0,410502.0,790.0
2020-04-30,465869.0,14062.0,9335.0,9971.0,7253.0,405168.0,764.0
2020-05-01,494549.0,14893.0,6200.0,9206.0,8332.0,445621.0,763.0
2020-05-02,325865.0,8912.0,3959.0,5908.0,5493.0,401938.0,489.0
2020-05-03,258865.0,6404.0,3314.0,4839.0,3263.0,353314.0,334.0
2020-05-04,511866.0,16315.0,11158.0,10764.0,8287.0,447424.0,897.0
2020-05-05,522085.0,16377.0,13265.0,10604.0,8445.0,462085.0,894.0
2020-05-06,508824.0,15677.0,14489.0,10107.0,8832.0,444179.0,822.0
2020-05-07,535073.0,16130.0,16139.0,11247.0,8509.0,488836.0,930.0
2020-05-08,526054.0,14571.0,15714.0,11242.0,8656.0,483830.0,811.0
2020-05-09,316883.0,7594.0,7651.0,6017.0,5055.0,371426.0,489.0
2020-05-10,271947.0,6367.0,7990.0,5878.0,3962.0,415867.0,406.0
2020-05-11,520873.0,15176.0,18349.0,11434.0,7636.0,458041.0,829.0
2020-05-12,553372.0,15989.0,19018.0,11488.0,8271.0,488406.0,914.0
2020-05-13,565377.0,16170.0,19356.0,11931.0,9437.0,509243.0,956.0
2020-05-14,567392.0,15905.0,19310.0,12131.0,8855.0,520395.0,923.0
2020-05-15,587808.0,15481.0,20092.0,12936.0,9473.0,562990.0,976.0
2020-05-16,360844.0,8742.0,11075.0,8100.0,5947.0,477097.0,485.0
2020-05-17,287418.0,6504.0,8793.0,6168.0,3577.0,391606.0,337.0
2020-05-18,595469.0,17206.0,22113.0,13141.0,8969.0,505314.0,1036.0
2020-05-19,610884.0,17296.0,21599.0,12777.0,9290.0,524482.0,1067.0
2020-05-20,623749.0,17674.0,22224.0,12753.0,10224.0,542409.0,1044.0
2020-05-21,629298.0,17565.0,22585.0,13294.0,9731.0,585552.0,1069.0
2020-05-22,633883.0,16453.0,22830.0,14711.0,9782.0,626983.0,1046.0
2020-05-23,335830.0,7186.0,10983.0,7613.0,5550.0,394091.0,420.0
2020-05-24,320015.0,6642.0,11871.0,8977.0,4117.0,461170.0,361.0
2020-05-25,393918.0,7996.0,19321.0,12982.0,5428.0,445015.0,441.0
2020-05-26,656766.0,17819.0,26691.0,14937.0,9875.0,587269.0,1173.0
2020-05-27,674465.0,17911.0,26483.0,14432.0,11088.0,601140.0,1240.0
2020-05-28,658057.0,17535.0,25175.0,14161.0,10030.0,584628.0,1191.0
2020-05-29,657259.0,16378.0,25070.0,15697.0,10185.0,598607.0,1094.0
2020-05-30,426737.0,9112.0,15557.0,11003.0,6143.0,537179.0,18.0
2020-05-31,344426.0,6724.0,13554.0,9390.0,4216.0,495487.0,2.0
2020-06-01,687162.0,17833.0,34339.0,16184.0,10760.0,595059.0,1358.0
2020-06-02,693760.0,16576.0,33769.0,16294.0,11206.0,579411.0,1516.0
2020-06-03,681714.0,17830.0,32523.0,15649.0,11962.0,582624.0,1323.0
2020-06-04,726672.0,18538.0,29771.0,17149.0,12000.0,650868.0,1346.0
2020-06-05,703576.0,16863.0,33482.0,18065.0,11698.0,643562.0,1249.0
2020-06-06,464198.0,8912.0,18090.0,12179.0,6591.0,551793.0,9.0
2020-06-07,377990.0,7579.0,16797.0,11231.0,4650.0,538418.0,95.0
2020-06-08,804542.0,25663.0,42630.0,20140.0,11957.0,644829.0,1596.0
2020-06-09,842306.0,26247.0,42274.0,19543.0,12869.0,680462.0,1662.0
2020-06-10,857015.0,26735.0,43083.0,20517.0,13616.0,680270.0,1767.0
2020-06-11,818297.0,24284.0,40961.0,19525.0,12514.0,656695.0,1576.0
2020-06-12,896658.0,24459.0,45072.0,24165.0,13224.0,765491.0,1656.0
2020-06-13,545316.0,12115.0,25355.0,16675.0,7794.0,631064.0,17.0
2020-06-14,430439.0,8731.0,20859.0,13794.0,5195.0,563725.0,7.0
2020-06-15,897112.0,27057.0,47545.0,22841.0,12953.0,674785.0,1813.0
2020-06-16,932671.0,28049.0,46876.0,22555.0,12939.0,695359.0,1874.0
2020-06-17,948461.0,27924.0,47166.0,24167.0,14595.0,709679.0,1857.0
2020-06-18,942382.0,27516.0,47851.0,24081.0,13808.0,729486.0,1936.0
2020-06-19,986929.0,25578.0,50201.0,27772.0,13868.0,797518.0,1751.0
2020-06-20,576075.0,11899.0,28959.0,18559.0,8185.0,666226.0,22.0
2020-06-21,449497.0,9072.0,27094.0,16719.0,6328.0,654913.0,0.0
2020-06-22,1000046.0,30863.0,53878.0,25367.0,13314.0,733290.0,2027.0
2020-06-23,1050786.0,32305.0,52898.0,24909.0,15069.0,744822.0,2219.0
2020-06-24,1068333.0,32504.0,52354.0,25277.0,15155.0,752749.0,2194.0
2020-06-25,1078796.0,32393.0,53444.0,25644.0,14854.0,781617.0,2210.0
2020-06-26,1102382.0,30480.0,55647.0,29700.0,15048.0,830887.0,2115.0
2020-06-27,615398.0,12942.0,26773.0,17932.0,8541.0,630730.0,686.0
2020-06-28,535898.0,10167.0,25680.0,15918.0,5748.0,623131.0,590.0
2020-06-29,1100769.0,33264.0,63309.0,28163.0,14705.0,767165.0,2317.0
2020-06-30,1113124.0,33996.0,57955.0,27077.0,15291.0,758785.0,2386.0
2020-07-01,1120537.0,32921.0,56505.0,27770.0,16451.0,779409.0,2305.0
2020-07-02,1170483.0,32730.0,64261.0,31948.0,15981.0,881471.0,2365.0
2020-07-03,851877.0,16862.0,56181.0,32049.0,10915.0,713240.0,1138.0
2020-07-04,591605.0,10769.0,38388.0,22085.0,8391.0,569212.0,690.0
2020-07-05,533692.0,9832.0,34569.0,19136.0,6280.0,659099.0,528.0
2020-07-06,1084956.0,31548.0,63862.0,30556.0,14886.0,750583.0,2222.0
2020-07-07,1157185.0,33595.0,61756.0,30507.0,16003.0,749832.0,2403.0
2020-07-08,1172279.0,34242.0,63048.0,30174.0,16980.0,758208.0,2454.0
2020-07-09,1211280.0,34762.0,65483.0,31913.0,17017.0,818034.0,2571.0
2020-07-10,1030632.0,25544.0,55929.0,29683.0,15738.0,712635.0,2117.0
2020-07-11,692977.0,12872.0,30059.0,18683.0,8453.0,625288.0,812.0
2020-07-12,628187.0,10966.0,34905.0,19859.0,7395.0,703589.0,731.0
2020-07-13,1175700.0,33302.0,66384.0,31876.0,15928.0,756122.0,2504.0
2020-07-14,1241080.0,35391.0,66321.0,31921.0,17081.0,794837.0,2669.0
2020-07-15,1248413.0,34701.0,66549.0,32603.0,18149.0,803399.0,2751.0
2020-07-16,1249128.0,34199.0,66732.0,33258.0,17230.0,819850.0,2756.0
2020-07-17,1207265.0,29696.0,64806.0,35414.0,16401.0,819471.0,2427.0
2020-07-18,778936.0,14335.0,41235.0,24071.0,9785.0,747444.0,786.0
2020-07-19,584994.0,9845.0,36429.0,18675.0,7052.0,696110.0,504.0
2020-07-20,1156735.0,30196.0,67721.0,32279.0,15957.0,770606.0,2428.0
2020-07-21,1241819.0,32482.0,67594.0,33213.0,16831.0,792954.0,2725.0
2020-07-22,1233668.0,33863.0,65348.0,32485.0,17582.0,784013.0,2716.0
2020-07-23,1233795.0,33999.0,65637.0,32975.0,17056.0,791577.0,2632.0
2020-07-24,1218138.0,29987.0,65889.0,36639.0,17311.0,826030.0,2511.0
2020-07-25,816604.0,14777.0,43340.0,25173.0,10350.0,769898.0,799.0
2020-07-26,606910.0,9711.0,36164.0,20170.0,7429.0,697533.0,542.0
2020-07-27,1203503.0,32072.0,70114.0,31568.0,16607.0,793224.0,2626.0
2020-07-28,1241770.0,33753.0,66687.0,31677.0,16892.0,782225.0,2635.0
2020-07-29,1296102.0,35257.0,69995.0,33733.0,18216.0,816959.0,2778.0
2020-07-30,1270172.0,33982.0,68958.0,34122.0,17333.0,820274.0,2746.0
2020-07-31,1258539.0,29917.0,67648.0,38040.0,17654.0,859774.0,2429.0
2020-08-01,842468.0,16087.0,44405.0,26261.0,10685.0,799744.0,904.0
2020-08-02,590060.0,9874.0,30502.0,17885.0,7431.0,648735.0,615.0
2020-08-03,1272996.0,36945.0,70779.0,32884.0,17594.0,818732.0,2955.0
2020-08-04,1027187.0,29426.0,36835.0,22286.0,14924.0,577415.0,1499.0
2020-08-05,1348202.0,38283.0,58005.0,26598.0,18299.0,847329.0,2824.0
2020-08-06,1334694.0,37059.0,66671.0,28283.0,19117.0,847497.0,3125.0
2020-08-07,1283894.0,32170.0,65969.0,32882.0,17502.0,844096.0,2741.0
2020-08-08,833287.0,15143.0,41729.0,23513.0,10613.0,730738.0,806.0
2020-08-09,662993.0,11534.0,37616.0,20503.0,8287.0,744618.0,649.0
2020-08-10,1275268.0,34883.0,73548.0,33500.0,18178.0,826000.0,2995.0
2020-08-11,1319814.0,36426.0,72436.0,33509.0,18546.0,821975.0,3164.0
2020-08-12,1298963.0,36053.0,68345.0,33736.0,19346.0,800864.0,3124.0
2020-08-13,1291277.0,34723.0,69223.0,33822.0,18608.0,819018.0,2971.0
2020-08-14,1355786.0,32713.0,72916.0,39342.0,18113.0,893657.0,3012.0
2020-08-15,860789.0,15522.0,46806.0,27677.0,11487.0,804345.0,974.0
2020-08-16,554451.0,8603.0,29858.0,18164.0,7902.0,620685.0,529.0
2020-08-17,1304485.0,34768.0,74453.0,35362.0,17377.0,806108.0,3058.0
2020-08-18,1369617.0,36646.0,74213.0,34361.0,19274.0,838007.0,2951.0
2020-08-19,1292148.0,34181.0,70104.0,34377.0,19915.0,816805.0,2783.0
2020-08-20,1410489.0,35059.0,75643.0,37078.0,19344.0,889781.0,2960.0
2020-08-21,1387463.0,31342.0,76062.0,41110.0,19035.0,909773.0,2769.0
2020-08-22,882522.0,13705.0,49095.0,27784.0,11456.0,812307.0,871.0
2020-08-23,671560.0,9698.0,37891.0,22496.0,8297.0,737096.0,633.0
2020-08-24,1307345.0,34021.0,75145.0,35904.0,17643.0,815664.0,2756.0
2020-08-25,1346490.0,34993.0,73331.0,35689.0,18682.0,821596.0,2845.0
2020-08-26,1407639.0,35975.0,76583.0,36621.0,20659.0,859624.0,3012.0
2020-08-27,1358272.0,33969.0,73060.0,35551.0,19271.0,847284.0,2856.0
2020-08-28,1388583.0,31956.0,76114.0,41222.0,18845.0,899891.0,2716.0
2020-08-29,773667.0,14035.0,37641.0,22234.0,9814.0,645955.0,798.0
2020-08-30,748061.0,16027.0,45147.0,26520.0,9752.0,805095.0,825.0
2020-08-31,1397264.0,787291.0,78122.0,37727.0,18185.0,817543.0,3184.0
2020-09-01,1469274.0,947758.0,76483.0,36035.0,18929.0,809684.0,3217.0
2020-09-02,1487969.0,972213.0,77585.0,36159.0,19990.0,810144.0,3192.0
2020-09-03,1529185.0,1022623.0,82554.0,39920.0,19992.0,869126.0,3327.0
2020-09-04,1568385.0,1030811.0,88345.0,47152.0,20223.0,936602.0,3148.0
2020-09-05,1013725.0,715922.0,50550.0,34621.0,12118.0,798822.0,21.0
2020-09-06,819409.0,559273.0,44727.0,28565.0,10160.0,753035.0,191.0
2020-09-07,870964.0,615802.0,80050.0,27326.0,9261.0,697865.0,1210.0
2020-09-08,1555816.0,1039401.0,90603.0,42963.0,19806.0,833995.0,3496.0
2020-09-09,1610076.0,1072887.0,86063.0,41954.0,21801.0,825411.0,3586.0
2020-09-10,1543662.0,997030.0,82142.0,39296.0,20181.0,801431.0,3403.0
2020-09-11,1690334.0,1070920.0,88582.0,47781.0,20809.0,895765.0,3442.0
2020-09-12,1083698.0,752875.0,44546.0,32400.0,12349.0,800189.0,29.0
2020-09-13,796740.0,557231.0,36686.0,24009.0,9315.0,703809.0,4.0
2020-09-14,1604381.0,1065601.0,89498.0,41286.0,19888.0,799572.0,3515.0
2020-09-15,1678078.0,1091806.0,87025.0,41288.0,20763.0,815699.0,3696.0
2020-09-16,1686909.0,1097389.0,87034.0,41417.0,22070.0,816708.0,3496.0
2020-09-17,1692368.0,1094592.0,86854.0,42339.0,21005.0,848024.0,3617.0
2020-09-18,1725443.0,1083295.0,90657.0,48213.0,20702.0,894931.0,3367.0
2020-09-19,1136947.0,752437.0,46777.0,34608.0,12246.0,802613.0,1001.0
2020-09-20,827605.0,558863.0,38973.0,26328.0,9269.0,705596.0,760.0
2020-09-21,1624139.0,1058256.0,89706.0,41901.0,19488.0,788504.0,3497.0
2020-09-22,1698504.0,1095678.0,87376.0,41389.0,21103.0,808350.0,3821.0
2020-09-23,1735333.0,1119904.0,88998.0,42506.0,22501.0,834468.0,3710.0
2020-09-24,1722364.0,1107707.0,89129.0,42969.0,21554.0,857578.0,3816.0
2020-09-25,1761591.0,1110956.0,92506.0,49819.0,21233.0,912599.0,3708.0
2020-09-26,1120143.0,755197.0,47169.0,35771.0,12128.0,824514.0,32.0
2020-09-27,846179.0,576684.0,39994.0,28480.0,9491.0,731090.0,5.0
2020-09-28,1489240.0,985185.0,89664.0,43237.0,17678.0,753158.0,3371.0
2020-09-29,1661264.0,1057135.0,88444.0,40515.0,20517.0,790861.0,3632.0
2020-09-30,1740820.0,1101663.0,89223.0,41967.0,21424.0,822682.0,3704.0
2020-10-01,1809958.0,1159859.0,86082.0,42390.0,22309.0,870605.0,4003.0
2020-10-02,1790612.0,1115793.0,87291.0,48883.0,21626.0,891268.0,3589.0
2020-10-03,1168040.0,777674.0,45018.0,36907.0,12759.0,810625.0,33.0
2020-10-04,852830.0,570608.0,34976.0,27667.0,10010.0,706562.0,761.0
2020-10-05,1678792.0,1102675.0,88694.0,42257.0,19971.0,783540.0,3587.0
2020-10-06,1758454.0,1137217.0,87748.0,43803.0,21475.0,802900.0,3866.0
2020-10-07,1770617.0,1123231.0,87119.0,43534.0,23027.0,814866.0,3791.0
2020-10-08,1798005.0,1126770.0,87959.0,44802.0,21964.0,845788.0,3913.0
2020-10-09,1808079.0,1117172.0,78663.0,52686.0,21274.0,896404.0,3700.0
2020-10-10,1170227.0,771088.0,44528.0,41409.0,12627.0,823775.0,1430.0
2020-10-11,848469.0,564051.0,34593.0,28784.0,9470.0,692668.0,1049.0
2020-10-12,1284655.0,767564.0,76776.0,39838.0,15722.0,685981.0,2237.0
2020-10-13,1715183.0,1063680.0,76552.0,42205.0,20909.0,765671.0,3670.0
2020-10-14,1838682.0,1162256.0,89173.0,45148.0,23169.0,824528.0,3956.0
2020-10-15,1853753.0,1152434.0,90288.0,46249.0,22834.0,866244.0,4069.0
2020-10-16,1671320.0,974110.0,83798.0,47291.0,20776.0,820105.0,3366.0
2020-10-17,1209473.0,778070.0,43768.0,37764.0,11831.0,794519.0,1588.0
2020-10-18,896812.0,583350.0,34682.0,30690.0,9998.0,752261.0,1074.0
2020-10-19,1719153.0,1105134.0,89186.0,44368.0,20812.0,782238.0,3570.0
2020-10-20,1780231.0,1119283.0,86591.0,42741.0,21936.0,790017.0,3859.0
2020-10-21,1812949.0,1140385.0,86210.0,44102.0,22959.0,806737.0,3848.0
2020-10-22,1825208.0,1140210.0,88686.0,45770.0,22391.0,845063.0,3927.0
2020-10-23,1842588.0,1123540.0,89931.0,51765.0,21766.0,881994.0,3680.0
2020-10-24,1185612.0,775122.0,43618.0,38673.0,12916.0,805453.0,0.0
2020-10-25,885001.0,572347.0,33678.0,28321.0,10074.0,725808.0,0.0
2020-10-26,1690651.0,1061566.0,86745.0,43557.0,20817.0,760603.0,3429.0
2020-10-27,1815242.0,1143906.0,87401.0,43340.0,21870.0,789371.0,3642.0
2020-10-28,1819352.0,1119450.0,86652.0,43289.0,23258.0,801965.0,3676.0
2020-10-29,1705072.0,987440.0,81794.0,41157.0,20925.0,776466.0,3539.0
2020-10-30,1768018.0,1030639.0,84254.0,47967.0,21243.0,824679.0,3270.0
2020-10-31,1174059.0,747636.0,41538.0,34077.0,12816.0,743811.0,20.0
2020-11-01,786675.0,510820.0,29495.0,22602.0,10180.0,660914.0,3.0
2020-11-02,1747908.0,1072262.0,87198.0,40609.0,21127.0,772129.0,3535.0
2020-11-03,1602912.0,1027710.0,82140.0,39749.0,20416.0,720561.0,3184.0
2020-11-04,1690489.0,1089354.0,81551.0,38818.0,22174.0,754703.0,3448.0
2020-11-05,1793796.0,1130774.0,86987.0,41550.0,22937.0,818991.0,3793.0
2020-11-06,1837314.0,1120729.0,89499.0,48138.0,22659.0,858167.0,3546.0
2020-11-07,1246321.0,752851.0,46368.0,35870.0,13409.0,790711.0,35.0
2020-11-08,927670.0,587220.0,38485.0,27961.0,10474.0,726041.0,846.0
2020-11-09,1752614.0,1111203.0,91681.0,42627.0,21444.0,773216.0,3561.0
2020-11-10,1836902.0,1151911.0,91532.0,43083.0,23138.0,800964.0,3848.0
2020-11-11,1614812.0,969123.0,83306.0,40073.0,20263.0,713639.0,3050.0
2020-11-12,1776666.0,1054132.0,86189.0,40381.0,22059.0,779141.0,3546.0
2020-11-13,1816693.0,1061680.0,86252.0,45127.0,22054.0,821059.0,3332.0
2020-11-14,1215477.0,755951.0,41422.0,31397.0,12928.0,735029.0,14.0
2020-11-15,820858.0,528421.0,30948.0,20946.0,9763.0,596389.0,697.0
2020-11-16,1741750.0,1079560.0,89463.0,41961.0,21851.0,757987.0,3532.0
2020-11-17,1788847.0,1092416.0,86965.0,40078.0,22524.0,764724.0,3584.0
2020-11-18,1787688.0,1065597.0,84069.0,39693.0,23390.0,776421.0,3495.0
2020-11-19,1757535.0,1056928.0,84662.0,40122.0,21780.0,800461.0,3529.0
2020-11-20,1800423.0,1079029.0,87402.0,44683.0,22945.0,843069.0,3473.0
2020-11-21,1157957.0,750801.0,39204.0,27716.0,13193.0,742369.0,19.0
2020-11-22,817963.0,542124.0,31019.0,20269.0,10694.0,598348.0,92.0
2020-11-23,1646525.0,1005225.0,87693.0,40668.0,21297.0,755374.0,3223.0
2020-11-24,1735702.0,1068789.0,89805.0,41772.0,22814.0,821449.0,3405.0
2020-11-25,1688227.0,1037242.0,93444.0,46209.0,21450.0,853222.0,3166.0
2020-11-26,652276.0,444391.0,72572.0,20393.0,12151.0,564192.0,847.0
2020-11-27,1263473.0,815993.0,77273.0,25009.0,12395.0,671213.0,2046.0
2020-11-28,1032823.0,689580.0,37770.0,24688.0,10808.0,649087.0,1203.0
2020-11-29,826974.0,548548.0,32628.0,21898.0,9360.0,631798.0,826.0
2020-11-30,1459131.0,849277.0,80033.0,37026.0,19751.0,652663.0,3035.0
2020-12-01,1706348.0,1068627.0,73589.0,35225.0,21693.0,752069.0,3432.0
2020-12-02,1699968.0,1026056.0,73631.0,35615.0,22712.0,746840.0,3277.0
2020-12-03,1736045.0,1070197.0,75093.0,37013.0,22941.0,767310.0,3325.0
2020-12-04,1701628.0,1024641.0,72062.0,39228.0,21960.0,775709.0,3121.0
2020-12-05,1000240.0,617332.0,33528.0,19727.0,10151.0,572557.0,996.0
2020-12-06,878393.0,547330.0,35055.0,19652.0,9904.0,590525.0,885.0
2020-12-07,1656627.0,1032813.0,77787.0,36890.0,21424.0,729674.0,3209.0
2020-12-08,1540893.0,1034410.0,75033.0,36403.0,22177.0,744112.0,3185.0
2020-12-09,1701926.0,1018247.0,74734.0,35917.0,22459.0,749886.0,3233.0
2020-12-10,1761336.0,1075970.0,76847.0,37600.0,22845.0,784406.0,3346.0
2020-12-11,1786290.0,1064457.0,79717.0,42420.0,22751.0,821871.0,3278.0
2020-12-12,1091352.0,703892.0,41791.0,24118.0,12307.0,671668.0,20.0
2020-12-13,911439.0,582389.0,39293.0,22669.0,10208.0,659446.0,80.0
2020-12-14,1584089.0,955525.0,75008.0,36057.0,21333.0,723908.0,2979.0
2020-12-15,1783388.0,1088287.0,78446.0,38322.0,23432.0,819063.0,3353.0
2020-12-16,1569079.0,853797.0,68092.0,33572.0,19296.0,625006.0,2899.0
2020-12-17,1079818.0,523854.0,21417.0,12527.0,9940.0,297298.0,1613.0
2020-12-18,1735664.0,943587.0,74908.0,41287.0,17537.0,736356.0,3063.0
2020-12-19,1112827.0,670787.0,41101.0,24217.0,11589.0,651814.0,25.0
2020-12-20,821265.0,516593.0,32597.0,18767.0,9585.0,555254.0,736.0
2020-12-21,1716035.0,1028489.0,81225.0,39814.0,21647.0,777049.0,3244.0
2020-12-22,1760948.0,1046799.0,82001.0,39579.0,22820.0,814975.0,3254.0
2020-12-23,1772537.0,1048565.0,84404.0,42100.0,23305.0,864271.0,3201.0
2020-12-24,1312480.0,822916.0,75759.0,38899.0,15928.0,760624.0,2176.0
2020-12-25,485208.0,314171.0,51348.0,14435.0,8611.0,476547.0,631.0
2020-12-26,879170.0,559111.0,36047.0,22076.0,9094.0,593895.0,1014.0
2020-12-27,760350.0,474033.0,34432.0,20470.0,9457.0,594862.0,901.0
2020-12-28,1510168.0,922336.0,81566.0,41012.0,18820.0,743305.0,3027.0
2020-12-29,1555198.0,930711.0,78904.0,39416.0,19717.0,759864.0,3097.0
2020-12-30,1582486.0,948194.0,79298.0,40962.0,20922.0,799839.0,2990.0
2020-12-31,1274984.0,792993.0,75157.0,39947.0,17167.0,704297.0,2162.0
2021-01-01,613692.0,378288.0,28977.0,14988.0,5960.0,445950.0,805.0
2021-01-02,988418.0,608686.0,28879.0,23139.0,10450.0,624765.0,1194.0
2021-01-03,653187.0,413820.0,20819.0,15546.0,9745.0,496494.0,728.0
2021-01-04,1557977.0,964597.0,71078.0,35679.0,20612.0,688045.0,3260.0
2021-01-05,1597518.0,990479.0,70424.0,35805.0,21641.0,708610.0,3392.0
2021-01-06,1613629.0,996123.0,70289.0,35857.0,22795.0,726679.0,3260.0
2021-01-07,1611099.0,989097.0,69695.0,36344.0,21571.0,736609.0,3149.0
2021-01-08,1619242.0,982175.0,68649.0,39102.0,21641.0,754548.0,3017.0
2021-01-09,990412.0,643475.0,26962.0,22332.0,12023.0,630790.0,806.0
2021-01-10,763097.0,501437.0,23751.0,18076.0,9467.0,564543.0,593.0
2021-01-11,1568207.0,966517.0,72285.0,36015.0,21089.0,708058.0,3123.0
2021-01-12,1640428.0,997279.0,71403.0,36563.0,21623.0,730831.0,3297.0
2021-01-13,1641652.0,996646.0,70591.0,36488.0,22720.0,737859.0,3160.0
2021-01-14,1647396.0,1017757.0,70937.0,37403.0,21950.0,754071.0,3234.0
2021-01-15,1627120.0,981817.0,70180.0,41025.0,21819.0,788779.0,2978.0
2021-01-16,991500.0,645625.0,27116.0,22548.0,11654.0,631135.0,1099.0
2021-01-17,797654.0,504031.0,24223.0,20269.0,9880.0,580771.0,910.0
2021-01-18,1276978.0,766926.0,68674.0,22337.0,14124.0,689251.0,2141.0
2021-01-19,1635915.0,1013616.0,72565.0,36885.0,21049.0,736254.0,3328.0
2021-01-20,1575075.0,921371.0,67925.0,35263.0,19281.0,712711.0,2963.0
